year,site,treatment,ACLE,ACMI,AGAU,AGEX,AGGL,AGOX,AGSC,AGST,ALAE,ALGE,ANPA,ANROSE,ANROSU,ANSE,APIX,ARCA,ARDRA,ARFE,ARFR,ARLU,ARTX,BLTR,BOGR,BRAN,BRAX,BRIN,BROX,BRPO,BRYX,CAAQ,CAASC,CACA,CADO,CADU,CAMI,CAOB,CAPA,CAPEL,CAPET,CAPR,CARO,CASC,CASIM,CAST,CAUT,CAWO,CAXX,CAXX1,CAXX2,CEAR,CEBR,CEFO,CHSE,CIMA,CIPA,COSC,CRRU,DAFL,DAPA,DASP,DECA,DRYX,ELAC,ELAL,ELEL,ELPAL,ELTR,ELTRSU,ELTRTR,ELYX,EPCI,EQAR,EQLA,ERCA,ERFL,ERFO,ERSP,FEAR,FEID,FETH,FRVE,FUN,GABO,GAME,GEAM,GETR,GLGR,GLST,GNEX,HEVI,HIOD,HOBR,HYSC,IRMI,JUBA,JULO,JUNX,JUSA,KOMA,LALA,LEMI,LEPX,LEVI,LIC,LOAR,MAGL,MARX,MEAR,MIGL,MOFI,MUMI,MUMO,MURI,MUWR,OEFL,ORLU,OXVI,PASM,PERY,PHAL,PHPR,PLMA,POAM,POAN,POAV,POCO,PODI,PODO,POER,POFE,POHI,PONA,PONE,POOC,POPA,POPE,POPR,POPU,POTX,PRVU,PSMO,RACA,RACY,RAIN,RAMA,RANX,RONA,RORX,ROSI,ROSP,RUAC,SARH,SCPR,SEER,SELX,SICA,SISC,SOSI,SPAN,STCA,STEX,STLO,SYAS,TAOF,THFE,THIN,THMO,TOPA,TRLO,TRPR,TRRE,VECA,VEPE,VERX,VIAD,VIAMA,VIAMM
2006,RS7C,C,0,10,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,13,0,0,2,3,0,2,0,4,0,14,0,5,0,2,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,1,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,56,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,RS8C,C,0,6,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,2,12,0,9,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,6,0,1,13,0,0,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,9,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,6,1,0,0,0,3,0,0,1,0,0,0,0,0,0
2006,RS1LE,LE,0,17,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,5,1,5,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,6,10,0,0,0,0,1,0,1,0,0,0,0,0,0
2006,RS2LE,LE,0,21,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,5,0,1,0,7,2,8,1,4,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,32,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,4,0,15,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,10,0,0,0,2,3,0,2,0,0,0,0,0,0
2006,RS3LE,LE,1,30,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,12,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,1,0,5,3,0,0,0,0,0,2,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,8,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,69,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,11,21,0,0,0,2,2,0,1,0,1,0,0,0,0
2006,RS4LE,LE,2,17,0,0,1,0,3,0,0,2,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,8,0,4,0,2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,12,0,0,0,0,0,3,10,0,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,15,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,4,1,0,0,1,0,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,4,0,0,0,0,2,0,1,0,0,0,1,0,0
2006,RS5LE,LE,0,6,0,0,2,0,4,0,0,4,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,1,4,6,1,10,1,3,1,2,3,0,0,1,0,3,0,0,0,2,1,0,0,0,0,0,6,0,2,0,1,1,0,2,6,0,1,0,0,0,3,6,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,2,0,0,3,0,0,3,3,2,0,0,0,0,5,0,0,0,2,0,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,3,0,0,0,0,1,3,2,0,0,0,5,0,0
2006,RS6LE,LE,0,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,2,0,12,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,1,0,0,0,3,0,69,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,4,17,0,0,0,1,3,0,4,0,0,0,0,0,0
2006,RS1UE,UE,0,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,3,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,52,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,5,0,0,0,0,0,0,0,6,7,0,0,0,0,2,0,1,0,0,0,0,0,0
2006,RS2UE,UE,0,16,0,0,3,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,7,3,7,2,7,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,9,0,0,0,0,0,8,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,2,14,1,0,0,0,0,0,15,0,0,2,0,0,0,0,0,2,13,0,0,0,0,0,36,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0,0,0,0,0,0,0
2006,RS3UE,UE,1,21,0,0,0,0,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,2,0,10,1,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,7,0,0,0,0,0,0,2,3,0,0,0,0,0,1,8,0,5,2,6,0,0,0,0,0,0,0,0,0,0,2,2,0,4,12,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,66,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,9,17,0,0,0,4,6,0,1,0,0,0,0,0,1
2006,RS4UE,UE,1,11,0,0,0,0,3,1,0,1,0,0,0,0,0,5,0,0,0,0,0,4,0,2,0,0,0,0,0,6,0,0,0,0,0,0,1,8,0,6,0,0,0,4,12,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,4,0,0,1,0,3,0,1,8,0,1,0,0,0,4,9,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,8,0,0,0,0,0,0,0,1,2,0,0,0,6,2,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,9,2,0,0,2,0,49,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,9,0,0,0,1,1,0,5,0,0,3,0,0,0
2006,RS5UE,UE,2,12,0,2,1,0,5,0,0,1,0,2,4,0,0,0,0,1,0,0,1,4,5,1,0,0,0,0,0,17,0,0,0,0,0,3,2,2,0,2,1,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,2,0,0,11,0,0,1,0,0,4,5,0,5,4,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,64,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,3,5,0,0,0,0,2,0,7,0,0,1,0,0,1
2006,RS6UE,UE,4,8,0,0,2,0,2,0,0,2,0,0,0,3,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,4,0,0,0,6,6,0,6,0,2,0,1,3,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,5,0,0,4,0,0,0,0,7,0,1,1,3,0,7,12,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,7,0,1,0,1,0,67,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,0,0,4,0,1,0,0,0,0,1,6,5,0,0,0,1,1,0,1,0,0,0,0,0,0
2007,RS16C,C,0,39,0,0,4,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,2,0,13,0,5,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,1,0,0,7,0,0,0,0,0,3,17,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,8,1,0,0,17,0,0,0,0,0,2,5,0,0,0,4,1,39,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,5,4,19,3,0,0,2,2,0,2,0,0,0,0,0,0
2007,RS17C,C,0,9,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0,0,0,2,6,0,5,0,5,1,6,6,1,0,0,0,3,0,0,0,0,0,0,0,1,0,6,45,0,0,0,0,1,0,2,3,0,1,0,0,0,0,3,0,1,12,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,12,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,3,0,0,5,0,0,0,0,0,0,7,0,0,0,2,0,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,5,0,0,0,3,1,0,4,0,1,0,0,0,0
2007,RS18C,C,0,14,1,0,3,0,12,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,7,2,7,2,2,2,3,4,0,0,3,1,5,0,0,0,0,0,0,0,0,3,5,18,0,0,0,0,0,0,11,5,0,0,0,0,0,1,11,0,8,17,4,0,0,0,0,0,0,0,0,0,0,6,3,0,4,13,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,1,4,0,0,1,0,0,0,1,0,2,3,0,0,0,3,0,45,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,7,8,0,0,0,2,3,0,3,0,0,0,1,0,4
2007,RS1C1,C,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,5,0,4,0,0,0,3,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,0,0,1,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,25,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,70,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,8,13,0,0,0,0,1,0,8,0,0,0,0,0,0
2007,RS1C2,C,0,13,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,13,0,2,0,3,0,9,3,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,11,0,0,0,0,0,1,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,3,0,0,0,0,0,0,3,0,0,0,3,0,70,2,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,15,0,0,0,0,1,0,3,0,0,0,0,0,0
2007,RS2C,C,0,25,0,0,1,0,0,1,0,3,0,1,11,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,5,0,6,0,2,0,4,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,3,8,0,2,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,24,0,0,1,0,0,0,0,0,1,8,0,0,0,2,0,61,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14,14,0,0,0,2,0,0,4,0,0,0,0,0,0
2007,RS3C,C,0,54,0,0,0,0,9,11,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,2,0,8,0,8,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,1,0,2,7,0,0,0,0,0,0,11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,6,0,12,34,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,54,1,0,9,0,0,0,0,0,0,2,0,0,0,9,0,64,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,20,18,0,0,0,6,1,0,8,0,0,0,0,0,0
2007,RS4C,C,0,26,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,3,0,13,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,2,0,2,15,0,1,9,0,0,0,0,0,0,0,0,0,0,0,7,11,0,1,31,0,0,0,4,0,0,0,0,0,0,4,0,2,0,0,1,4,3,2,0,0,0,2,0,0,1,0,3,2,0,0,0,0,0,0,5,0,0,0,3,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,5,7,0,0,0,0,3,0,1,0,0,0,0,0,0
2007,RS5C,C,6,4,0,0,1,0,5,0,0,0,0,4,5,2,0,5,0,0,11,1,0,10,3,1,0,0,0,0,0,13,0,0,8,0,0,4,4,5,0,5,1,2,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,0,8,1,0,1,6,0,0,0,0,0,6,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,14,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,25,6,1,0,0,0,1,1,3,5,0,0,4,0,0,0,0,0,3,30,0,0,0,3,0,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,3,0,0,0,1,1,0,3,0,0,1,2,0,0
2007,RS6C,C,0,10,0,0,1,0,5,0,0,1,0,7,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,23,0,0,0,0,0,1,2,4,0,4,0,3,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,6,0,1,0,0,0,8,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,19,0,0,0,7,0,0,0,2,0,2,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,6,0,0,0,4,0,62,0,0,0,1,3,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,11,8,0,0,0,2,10,0,4,0,0,0,0,0,0
2007,RS7C,C,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,0,0,7,0,0,0,5,0,10,0,6,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,28,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,RS8C,C,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,6,0,9,0,5,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,26,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,11,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,1,0,0,0,0,0,0
2007,RS1LE,LE,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,7,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,2,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,18,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,58,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,4,0,0,0,0,0,0
2007,RS2LE,LE,0,37,0,0,2,0,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,7,0,2,0,4,2,3,1,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,1,11,0,0,0,0,0,4,5,0,0,12,0,0,1,0,0,0,0,0,0,0,0,2,3,0,3,36,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,1,26,0,0,1,0,0,0,1,0,0,8,0,0,0,2,0,70,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,15,12,0,0,0,2,2,0,1,0,1,0,0,0,0
2007,RS3LE,LE,0,63,0,0,0,0,11,3,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,12,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,0,1,0,4,5,0,1,0,0,0,2,8,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,2,0,21,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,1,0,2,0,61,1,0,2,0,0,0,0,0,0,2,0,0,0,7,0,70,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,23,0,0,0,3,2,0,9,0,0,0,0,0,0
2007,RS4LE,LE,0,23,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,2,0,8,0,4,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,9,0,0,0,2,0,3,19,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,18,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,14,3,0,0,0,0,7,0,0,1,0,0,4,0,0,0,0,0,0,8,0,0,0,3,0,53,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,4,0,0,0,2,2,0,3,0,0,0,0,0,0
2007,RS5LE,LE,0,19,0,0,4,0,4,0,1,6,0,1,1,2,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0,3,9,3,0,14,0,4,0,0,2,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,0,1,8,0,1,0,0,0,1,7,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,45,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,6,10,0,0,1,0,0,0,2,3,1,0,2,0,4,0,0,0,0,8,0,0,0,3,0,64,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,6,5,0,0,0,1,2,0,4,0,0,0,4,0,0
2007,RS6LE,LE,0,5,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,5,5,1,4,0,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,18,0,1,0,0,0,5,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,20,0,0,0,1,0,0,0,2,0,4,1,0,1,0,3,0,0,1,0,0,0,0,2,0,0,5,0,0,5,1,0,0,0,0,0,2,0,0,0,1,0,81,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,16,11,0,0,0,1,6,0,4,0,1,0,0,0,0
2007,RS1UE,UE,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,2,1,3,0,0,8,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0,2,3,0,0,0,0,0,0,2,0,0,0,2,0,78,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,RS2UE,UE,0,24,0,0,3,0,3,0,0,2,0,3,4,2,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,2,2,9,1,3,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,7,11,0,5,13,0,0,0,0,0,0,0,0,0,0,0,2,7,0,2,22,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,12,1,17,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,42,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0,2,0,2,0,0,0,0
2007,RS3UE,UE,0,48,0,0,0,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,0,0,2,0,4,0,3,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,7,1,3,0,0,0,0,1,0,1,5,0,2,0,0,0,2,9,0,5,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,4,23,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,5,0,1,1,41,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,69,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,21,21,0,0,0,3,4,0,2,2,0,0,0,0,1
2007,RS4UE,UE,0,19,0,0,1,0,3,0,0,1,0,0,0,1,0,7,0,0,0,0,0,5,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,8,0,0,0,0,10,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,4,0,0,6,0,1,1,0,0,2,11,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,14,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,5,6,1,0,0,0,7,0,0,2,0,0,3,0,0,0,0,1,1,1,0,0,0,3,0,59,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,0,0,0,1,1,0,9,0,0,0,0,0,0
